state,district,year,season,crop,area,production,yield
West Bengal,bardhaman,2010,rabi,khesari,510.0,664.0,1.3019607843137255
West Bengal,bardhaman,2010,rabi,linseed,3.0,1.0,0.3333333333333333
West Bengal,bardhaman,2010,rabi,maize,194.0,427.0,2.2010309278350517
West Bengal,bardhaman,2010,rabi,masoor,2114.0,2266.0,1.0719016083254493
West Bengal,bardhaman,2010,rabi,moong(green gram),4.0,2.0,0.5
West Bengal,bardhaman,2010,rabi,peas & beans (pulses),205.0,11.0,0.05365853658536585
West Bengal,bardhaman,2010,rabi,potato,53049.0,1997053.0,37.64544100737054
West Bengal,bardhaman,2010,rabi,rapeseed &mustard,20278.0,20091.0,0.9907781832527862
West Bengal,bardhaman,2010,rabi,safflower,5.0,3.0,0.6
West Bengal,bardhaman,2010,rabi,wheat,1059.0,2322.0,2.1926345609065154
West Bengal,bardhaman,2010,summer,groundnut,426.0,599.0,1.4061032863849765
West Bengal,bardhaman,2010,summer,maize,181.0,353.0,1.9502762430939227
West Bengal,bardhaman,2010,summer,moong(green gram),100.0,69.0,0.69
West Bengal,bardhaman,2010,summer,rice,189443.0,585863.0,3.0925555444117756
West Bengal,bardhaman,2010,summer,sesamum,16934.0,13032.0,0.7695760009448447
West Bengal,bardhaman,2010,whole year,sugarcane,1193.0,113411.0,95.06370494551551
West Bengal,bardhaman,2010,winter,rice,364128.0,1053602.0,2.893493496792337
West Bengal,bardhaman,2011,autumn,groundnut,21.0,23.0,1.0952380952380953
West Bengal,bardhaman,2011,autumn,rice,10169.0,30638.0,3.01288228931065
West Bengal,bardhaman,2011,kharif,horse-gram,33.0,18.0,0.5454545454545454
West Bengal,bardhaman,2011,kharif,jute,12771.0,233965.0,18.32002192467309
West Bengal,bardhaman,2011,kharif,mesta,2.0,2.0,1.0
West Bengal,bardhaman,2011,kharif,moong(green gram),22.0,12.0,0.5454545454545454
West Bengal,bardhaman,2011,kharif,sannhamp,38.0,194.0,5.105263157894737
West Bengal,bardhaman,2011,kharif,soyabean,18.0,14.0,0.7777777777777778
West Bengal,bardhaman,2011,kharif,sunflower,53.0,88.0,1.6603773584905661
West Bengal,bardhaman,2011,kharif,urad,183.0,52.0,0.28415300546448086
West Bengal,bardhaman,2011,rabi,arhar/tur,70.0,23.0,0.32857142857142857
West Bengal,bardhaman,2011,rabi,gram,80.0,80.0,1.0
West Bengal,bardhaman,2011,rabi,groundnut,1748.0,3608.0,2.064073226544622
West Bengal,bardhaman,2011,rabi,khesari,154.0,197.0,1.2792207792207793
West Bengal,bardhaman,2011,rabi,linseed,18.0,3.0,0.16666666666666666
West Bengal,bardhaman,2011,rabi,maize,263.0,592.0,2.2509505703422055
West Bengal,bardhaman,2011,rabi,masoor,1722.0,1332.0,0.7735191637630662
West Bengal,bardhaman,2011,rabi,moong(green gram),11.0,5.0,0.45454545454545453
West Bengal,bardhaman,2011,rabi,peas & beans (pulses),474.0,646.0,1.3628691983122363
West Bengal,bardhaman,2011,rabi,potato,49022.0,1356664.0,27.674595079760106
West Bengal,bardhaman,2011,rabi,rapeseed &mustard,20283.0,17572.0,0.8663412710151358
West Bengal,bardhaman,2011,rabi,safflower,5.0,4.0,0.8
West Bengal,bardhaman,2011,rabi,wheat,2720.0,6563.0,2.4128676470588237
West Bengal,bardhaman,2011,summer,groundnut,414.0,328.0,0.7922705314009661
West Bengal,bardhaman,2011,summer,maize,241.0,462.0,1.9170124481327802
West Bengal,bardhaman,2011,summer,moong(green gram),20.0,25.0,1.25
West Bengal,bardhaman,2011,summer,rice,169333.0,476332.0,2.812989789349979
West Bengal,bardhaman,2011,summer,sesamum,13736.0,13024.0,0.9481654047757717
West Bengal,bardhaman,2011,whole year,sugarcane,1469.0,66370.0,45.180394826412524
West Bengal,bardhaman,2011,winter,rice,413299.0,1242347.0,3.00592791175396
West Bengal,bardhaman,2012,autumn,groundnut,56.0,61.0,1.0892857142857142
West Bengal,bardhaman,2012,autumn,rice,9293.0,28765.0,3.0953405789303776
West Bengal,bardhaman,2012,kharif,horse-gram,13.0,7.0,0.5384615384615384
West Bengal,bardhaman,2012,kharif,jute,8980.0,139146.0,15.495100222717149
West Bengal,bardhaman,2012,kharif,mesta,3.0,37.0,12.333333333333334
West Bengal,bardhaman,2012,kharif,moong(green gram),55.0,31.0,0.5636363636363636
West Bengal,bardhaman,2012,kharif,other kharif pulses,20.0,11.0,0.55
West Bengal,bardhaman,2012,kharif,sannhamp,33.0,168.0,5.090909090909091
West Bengal,bardhaman,2012,kharif,soyabean,15.0,11.0,0.7333333333333333
West Bengal,bardhaman,2012,kharif,sunflower,134.0,182.0,1.3582089552238805
West Bengal,bardhaman,2012,kharif,urad,21.0,6.0,0.2857142857142857
West Bengal,bardhaman,2012,rabi,arhar/tur,70.0,93.0,1.3285714285714285
West Bengal,bardhaman,2012,rabi,barley,6.0,6.0,1.0
West Bengal,bardhaman,2012,rabi,gram,183.0,290.0,1.5846994535519126
West Bengal,bardhaman,2012,rabi,groundnut,1722.0,3701.0,2.1492450638792104
West Bengal,bardhaman,2012,rabi,khesari,4.0,6.0,1.5
West Bengal,bardhaman,2012,rabi,linseed,2.0,1.0,0.5
West Bengal,bardhaman,2012,rabi,maize,301.0,685.0,2.2757475083056478
West Bengal,bardhaman,2012,rabi,masoor,1631.0,1588.0,0.9736358062538321
West Bengal,bardhaman,2012,rabi,moong(green gram),6.0,3.0,0.5
West Bengal,bardhaman,2012,rabi,peas & beans (pulses),462.0,499.0,1.08008658008658
West Bengal,bardhaman,2012,rabi,potato,56914.0,1854161.0,32.57829356573075
West Bengal,bardhaman,2012,rabi,rapeseed &mustard,21844.0,25507.0,1.1676890679362755
West Bengal,bardhaman,2012,rabi,safflower,4.0,3.0,0.75
West Bengal,bardhaman,2012,rabi,wheat,2007.0,5748.0,2.8639760837070254
West Bengal,bardhaman,2012,summer,groundnut,468.0,569.0,1.2158119658119657
West Bengal,bardhaman,2012,summer,maize,255.0,481.0,1.8862745098039215
West Bengal,bardhaman,2012,summer,moong(green gram),3.0,4.0,1.3333333333333333
West Bengal,bardhaman,2012,summer,rice,163328.0,592495.0,3.627638861677116
West Bengal,bardhaman,2012,summer,sesamum,11877.0,11955.0,1.00656731497853
West Bengal,bardhaman,2012,whole year,sugarcane,1527.0,69515.0,45.52390307793058
West Bengal,bardhaman,2012,winter,rice,420798.0,1301195.0,3.0922081378713777
West Bengal,bardhaman,2013,autumn,groundnut,51.0,51.0,1.0
West Bengal,bardhaman,2013,autumn,rice,9356.0,25163.0,2.6895040615647714
West Bengal,bardhaman,2013,kharif,horse-gram,11.0,6.0,0.5454545454545454
West Bengal,bardhaman,2013,kharif,jute,11536.0,244576.0,21.20110957004161
West Bengal,bardhaman,2013,kharif,mesta,277.0,3651.0,13.180505415162456
West Bengal,bardhaman,2013,kharif,moong(green gram),55.0,31.0,0.5636363636363636
West Bengal,bardhaman,2013,kharif,other kharif pulses,15.0,8.0,0.5333333333333333
West Bengal,bardhaman,2013,kharif,sannhamp,36.0,181.0,5.027777777777778
West Bengal,bardhaman,2013,kharif,soyabean,6.0,5.0,0.8333333333333334
West Bengal,bardhaman,2013,kharif,sunflower,48.0,73.0,1.5208333333333333
West Bengal,bardhaman,2013,kharif,urad,30.0,24.0,0.8
West Bengal,bardhaman,2013,rabi,arhar/tur,76.0,95.0,1.25
West Bengal,bardhaman,2013,rabi,barley,9.0,9.0,1.0
West Bengal,bardhaman,2013,rabi,gram,150.0,179.0,1.1933333333333334
West Bengal,bardhaman,2013,rabi,groundnut,1761.0,3267.0,1.8551959114139693
West Bengal,bardhaman,2013,rabi,khesari,124.0,112.0,0.9032258064516129
West Bengal,bardhaman,2013,rabi,maize,293.0,665.0,2.2696245733788394
West Bengal,bardhaman,2013,rabi,masoor,1796.0,1653.0,0.9203786191536748
West Bengal,bardhaman,2013,rabi,moong(green gram),5.0,2.0,0.4
West Bengal,bardhaman,2013,rabi,other  rabi pulses,51.0,28.0,0.5490196078431373
West Bengal,bardhaman,2013,rabi,peas & beans (pulses),343.0,459.0,1.338192419825073
West Bengal,bardhaman,2013,rabi,potato,57822.0,1291523.0,22.33618691847394
West Bengal,bardhaman,2013,rabi,rapeseed &mustard,23213.0,23517.0,1.0130961099383966
West Bengal,bardhaman,2013,rabi,safflower,9.0,6.0,0.6666666666666666
West Bengal,bardhaman,2013,rabi,wheat,1839.0,4948.0,2.6905927134312124
West Bengal,bardhaman,2013,summer,groundnut,697.0,1111.0,1.593974175035868
West Bengal,bardhaman,2013,summer,maize,270.0,512.0,1.8962962962962964
West Bengal,bardhaman,2013,summer,moong(green gram),93.0,108.0,1.1612903225806452
West Bengal,bardhaman,2013,summer,rice,176219.0,668407.0,3.793047287749902
West Bengal,bardhaman,2013,summer,sesamum,15625.0,15064.0,0.964096
West Bengal,bardhaman,2013,whole year,sugarcane,1577.0,101564.0,64.40329740012682
West Bengal,bardhaman,2013,winter,rice,418616.0,1323049.0,3.160531370038412
West Bengal,bardhaman,2014,autumn,groundnut,63.0,66.0,1.0476190476190477
West Bengal,bardhaman,2014,autumn,rice,13198.0,44362.0,3.3612668586149415
West Bengal,bardhaman,2014,kharif,jute,10776.0,222022.0,20.603377876763176
West Bengal,bardhaman,2014,kharif,mesta,100.0,1299.0,12.99
West Bengal,bardhaman,2014,kharif,moong(green gram),60.0,34.0,0.5666666666666667
West Bengal,bardhaman,2014,kharif,other kharif pulses,15.0,8.0,0.5333333333333333
West Bengal,bardhaman,2014,kharif,sannhamp,24.0,121.0,5.041666666666667
West Bengal,bardhaman,2014,kharif,soyabean,7.0,5.0,0.7142857142857143
West Bengal,bardhaman,2014,kharif,sunflower,78.0,114.0,1.4615384615384615
West Bengal,bardhaman,2014,kharif,urad,35.0,20.0,0.5714285714285714
West Bengal,bardhaman,2014,rabi,arhar/tur,83.0,98.0,1.180722891566265
West Bengal,bardhaman,2014,rabi,gram,120.0,145.0,1.2083333333333333
West Bengal,bardhaman,2014,rabi,groundnut,1650.0,3518.0,2.1321212121212123
West Bengal,bardhaman,2014,rabi,horse-gram,3.0,2.0,0.6666666666666666
West Bengal,bardhaman,2014,rabi,khesari,335.0,308.0,0.9194029850746268
West Bengal,bardhaman,2014,rabi,linseed,228.0,56.0,0.24561403508771928
West Bengal,bardhaman,2014,rabi,maize,286.0,647.0,2.262237762237762
West Bengal,bardhaman,2014,rabi,masoor,1917.0,1556.0,0.8116849243609807
West Bengal,bardhaman,2014,rabi,moong(green gram),5.0,2.0,0.4
West Bengal,bardhaman,2014,rabi,peas & beans (pulses),391.0,397.0,1.0153452685421995
West Bengal,bardhaman,2014,rabi,potato,60128.0,1922143.0,31.96751929217669
West Bengal,bardhaman,2014,rabi,rapeseed &mustard,22320.0,22087.0,0.9895609318996416
West Bengal,bardhaman,2014,rabi,safflower,10.0,6.0,0.6
West Bengal,bardhaman,2014,rabi,urad,110.0,99.0,0.9
West Bengal,bardhaman,2014,rabi,wheat,2687.0,7723.0,2.8742091551916635
West Bengal,bardhaman,2014,summer,groundnut,575.0,1018.0,1.7704347826086957
West Bengal,bardhaman,2014,summer,maize,276.0,555.0,2.010869565217391
West Bengal,bardhaman,2014,summer,moong(green gram),69.0,82.0,1.1884057971014492
West Bengal,bardhaman,2014,summer,rice,150267.0,490532.0,3.264402696533504
West Bengal,bardhaman,2014,summer,sesamum,17132.0,15571.0,0.9088839598412328
West Bengal,bardhaman,2014,whole year,sugarcane,1440.0,113754.0,78.99583333333334
West Bengal,bardhaman,2014,winter,rice,419814.0,1361138.0,3.242240611318346
West Bengal,birbhum,1997,autumn,rice,8342.0,20290.0,2.4322704387437066
West Bengal,birbhum,1997,kharif,bajra,30.0,19.0,0.6333333333333333
West Bengal,birbhum,1997,kharif,horse-gram,43.0,22.0,0.5116279069767442
West Bengal,birbhum,1997,kharif,jute,342.0,6780.0,19.82456140350877
West Bengal,birbhum,1997,kharif,mesta,55.0,490.0,8.909090909090908
West Bengal,birbhum,1997,kharif,moong(green gram),4.0,2.0,0.5
West Bengal,birbhum,1997,kharif,other kharif pulses,171.0,94.0,0.5497076023391813
West Bengal,birbhum,1997,kharif,soyabean,91.0,410.0,4.5054945054945055
West Bengal,birbhum,1997,kharif,urad,569.0,340.0,0.5975395430579965
West Bengal,birbhum,1997,rabi,gram,4204.0,2490.0,0.5922930542340628
West Bengal,birbhum,1997,rabi,khesari,2068.0,2830.0,1.3684719535783365
West Bengal,birbhum,1997,rabi,masoor,3810.0,3870.0,1.015748031496063
West Bengal,birbhum,1997,rabi,oilseeds total,2066100.0,1929800.0,0.9340302986302695
West Bengal,birbhum,1997,rabi,wheat,21012.0,59230.0,2.8188654102417665
West Bengal,birbhum,1997,summer,moong(green gram),225.0,8.0,0.035555555555555556
West Bengal,birbhum,1997,summer,rice,50150.0,158930.0,3.1690927218344966
West Bengal,birbhum,1997,whole year,arecanut,17.0,22.0,1.2941176470588236
West Bengal,birbhum,1997,whole year,arhar/tur,101.0,50.0,0.49504950495049505
West Bengal,birbhum,1997,whole year,barley,376.0,370.0,0.9840425531914894
West Bengal,birbhum,1997,whole year,coconut,296.0,1480.0,5.0
West Bengal,birbhum,1997,whole year,dry chillies,472.0,790.0,1.673728813559322
West Bengal,birbhum,1997,whole year,groundnut,206.0,57.0,0.2766990291262136
West Bengal,birbhum,1997,whole year,jowar,120.0,78.0,0.65
West Bengal,birbhum,1997,whole year,linseed,375.0,50.0,0.13333333333333333
West Bengal,birbhum,1997,whole year,maize,44.0,30.0,0.6818181818181818
West Bengal,birbhum,1997,whole year,potato,10034.0,180881.0,18.026808849910307
West Bengal,birbhum,1997,whole year,pulses total,1164800.0,1046800.0,0.898695054945055
West Bengal,birbhum,1997,whole year,rapeseed &mustard,18011.0,18360.0,1.0193770473599466
West Bengal,birbhum,1997,whole year,safflower,7500.0,2200.0,0.29333333333333333
West Bengal,birbhum,1997,whole year,sannhamp,278.0,1307.0,4.701438848920863
West Bengal,birbhum,1997,whole year,sesamum,1994.0,809.0,0.4057171514543631
West Bengal,birbhum,1997,whole year,sugarcane,1891.0,79820.0,42.210470650449494
West Bengal,birbhum,1997,whole year,turmeric,246.0,248.0,1.008130081300813
West Bengal,birbhum,1997,winter,rice,309991.0,840840.0,2.7124658457826194
West Bengal,birbhum,1998,autumn,rice,8863.0,25360.0,2.8613336342096356
West Bengal,birbhum,1998,kharif,arhar/tur,104.0,70.0,0.6730769230769231
West Bengal,birbhum,1998,kharif,bajra,30.0,19.0,0.6333333333333333
West Bengal,birbhum,1998,kharif,dry ginger,360.0,720.0,2.0
West Bengal,birbhum,1998,kharif,jowar,115.0,75.0,0.6521739130434783
West Bengal,birbhum,1998,kharif,jute,173.0,3070.0,17.745664739884393
West Bengal,birbhum,1998,kharif,maize,189.0,220.0,1.164021164021164
West Bengal,birbhum,1998,kharif,moong(green gram),22.0,12.0,0.5454545454545454
West Bengal,birbhum,1998,kharif,other kharif pulses,130.0,72.0,0.5538461538461539
West Bengal,birbhum,1998,kharif,soyabean,15.0,7.0,0.4666666666666667
West Bengal,birbhum,1998,kharif,urad,206.0,40.0,0.1941747572815534
West Bengal,birbhum,1998,rabi,barley,143.0,170.0,1.1888111888111887
West Bengal,birbhum,1998,rabi,gram,3988.0,4940.0,1.238716148445336
West Bengal,birbhum,1998,rabi,horse-gram,44.0,22.0,0.5
West Bengal,birbhum,1998,rabi,khesari,1257.0,1180.0,0.9387430389817024
West Bengal,birbhum,1998,rabi,linseed,598.0,90.0,0.1505016722408027
West Bengal,birbhum,1998,rabi,masoor,3354.0,2060.0,0.6141920095408467
West Bengal,birbhum,1998,rabi,peas & beans (pulses),166.0,120.0,0.7228915662650602
West Bengal,birbhum,1998,rabi,rapeseed &mustard,27102.0,26990.0,0.9958674636558188
West Bengal,birbhum,1998,rabi,safflower,25.0,8.0,0.32
West Bengal,birbhum,1998,rabi,wheat,21632.0,52630.0,2.432969674556213
West Bengal,birbhum,1998,summer,moong(green gram),241.0,80.0,0.33195020746887965
West Bengal,birbhum,1998,summer,rice,77540.0,272109.0,3.5092726334794944
West Bengal,birbhum,1998,whole year,arecanut,14.0,14.0,1.0
West Bengal,birbhum,1998,whole year,coconut,302.0,1510.0,5.0
West Bengal,birbhum,1998,whole year,dry chillies,522.0,844.0,1.6168582375478928
West Bengal,birbhum,1998,whole year,groundnut,41.0,37.0,0.9024390243902439
West Bengal,birbhum,1998,whole year,potato,12461.0,248254.0,19.922478131771125
West Bengal,birbhum,1998,whole year,sannhamp,275.0,1292.0,4.698181818181818
West Bengal,birbhum,1998,whole year,sesamum,668.0,529.0,0.7919161676646707
West Bengal,birbhum,1998,whole year,sugarcane,1738.0,74670.0,42.96317606444189
West Bengal,birbhum,1998,whole year,turmeric,230.0,232.0,1.008695652173913
West Bengal,birbhum,1998,winter,rice,312904.0,890320.0,2.845345537289392
West Bengal,birbhum,1999,autumn,dry chillies,228.0,114.0,0.5
West Bengal,birbhum,1999,autumn,rice,9372.0,20880.0,2.2279129321382842
West Bengal,birbhum,1999,autumn,sannhamp,220.0,1034.0,4.7
West Bengal,birbhum,1999,kharif,arhar/tur,75.0,46.0,0.6133333333333333
West Bengal,birbhum,1999,kharif,dry ginger,263.0,526.0,2.0
West Bengal,birbhum,1999,kharif,groundnut,62.0,62.0,1.0
West Bengal,birbhum,1999,kharif,jowar,180.0,117.0,0.65
West Bengal,birbhum,1999,kharif,jute,234.0,4440.0,18.974358974358974
West Bengal,birbhum,1999,kharif,maize,40.0,60.0,1.5
West Bengal,birbhum,1999,kharif,mesta,6.0,60.0,10.0
West Bengal,birbhum,1999,kharif,moong(green gram),13.0,7.0,0.5384615384615384
West Bengal,birbhum,1999,kharif,other kharif pulses,15.0,11.0,0.7333333333333333
West Bengal,birbhum,1999,kharif,soyabean,78.0,36.0,0.46153846153846156
West Bengal,birbhum,1999,kharif,urad,155.0,86.0,0.5548387096774193
West Bengal,birbhum,1999,rabi,barley,104.0,83.0,0.7980769230769231
West Bengal,birbhum,1999,rabi,dry chillies,265.0,663.0,2.5018867924528303
West Bengal,birbhum,1999,rabi,gram,4897.0,5124.0,1.046354911170104
West Bengal,birbhum,1999,rabi,horse-gram,149.0,76.0,0.5100671140939598
West Bengal,birbhum,1999,rabi,khesari,1521.0,1767.0,1.1617357001972386
West Bengal,birbhum,1999,rabi,linseed,379.0,98.0,0.25857519788918204
West Bengal,birbhum,1999,rabi,masoor,3478.0,3012.0,0.8660149511213341
West Bengal,birbhum,1999,rabi,peas & beans (pulses),163.0,153.0,0.9386503067484663
West Bengal,birbhum,1999,rabi,rapeseed &mustard,27935.0,26940.0,0.9643816001431895
West Bengal,birbhum,1999,rabi,safflower,26.0,8.0,0.3076923076923077
West Bengal,birbhum,1999,rabi,wheat,20778.0,57064.0,2.7463663490230052
West Bengal,birbhum,1999,summer,groundnut,36.0,25.0,0.6944444444444444
West Bengal,birbhum,1999,summer,moong(green gram),103.0,90.0,0.8737864077669902
West Bengal,birbhum,1999,summer,rice,77587.0,238310.0,3.071519713354041
West Bengal,birbhum,1999,summer,sesamum,1346.0,570.0,0.4234769687964339
West Bengal,birbhum,1999,whole year,arecanut,14.0,15.0,1.0714285714285714
West Bengal,birbhum,1999,whole year,coconut,365.0,1825.0,5.0
West Bengal,birbhum,1999,whole year,sugarcane,814.0,79038.0,97.0982800982801
West Bengal,birbhum,1999,whole year,turmeric,185.0,187.0,1.0108108108108107
West Bengal,birbhum,1999,winter,potato,14164.0,329863.0,23.288830838746115
West Bengal,birbhum,1999,winter,rice,307150.0,783310.0,2.550252319713495
West Bengal,birbhum,1999,winter,sesamum,20.0,9.0,0.45
West Bengal,birbhum,2000,autumn,rice,5009.0,10440.0,2.084248352964664
West Bengal,birbhum,2000,kharif,arhar/tur,128.0,80.0,0.625
West Bengal,birbhum,2000,kharif,dry ginger,311.0,622.0,2.0
West Bengal,birbhum,2000,kharif,groundnut,43.0,43.0,1.0
West Bengal,birbhum,2000,kharif,jowar,179.0,116.0,0.6480446927374302
West Bengal,birbhum,2000,kharif,jute,106.0,1990.0,18.77358490566038
West Bengal,birbhum,2000,kharif,maize,499.0,920.0,1.843687374749499
West Bengal,birbhum,2000,kharif,moong(green gram),23.0,13.0,0.5652173913043478
West Bengal,birbhum,2000,kharif,other kharif pulses,90.0,50.0,0.5555555555555556
West Bengal,birbhum,2000,kharif,soyabean,11.0,5.0,0.45454545454545453
West Bengal,birbhum,2000,kharif,urad,197.0,80.0,0.40609137055837563
West Bengal,birbhum,2000,rabi,horse-gram,141.0,72.0,0.5106382978723404
West Bengal,birbhum,2000,rabi,khesari,3082.0,3730.0,1.210253082414017
West Bengal,birbhum,2000,rabi,linseed,378.0,70.0,0.18518518518518517
West Bengal,birbhum,2000,rabi,masoor,3326.0,2500.0,0.751653638003608
West Bengal,birbhum,2000,rabi,peas & beans (pulses),279.0,230.0,0.8243727598566308
West Bengal,birbhum,2000,rabi,rapeseed &mustard,35724.0,41290.0,1.1558056208711232
West Bengal,birbhum,2000,rabi,safflower,11.0,3.0,0.2727272727272727
West Bengal,birbhum,2000,rabi,wheat,26881.0,77720.0,2.89126148580782
West Bengal,birbhum,2000,summer,groundnut,94.0,75.0,0.7978723404255319
West Bengal,birbhum,2000,summer,moong(green gram),29.0,25.0,0.8620689655172413
West Bengal,birbhum,2000,summer,rice,51428.0,176926.0,3.4402660029555885
West Bengal,birbhum,2000,whole year,arecanut,12.0,14.0,1.1666666666666667
West Bengal,birbhum,2000,whole year,coconut,444.0,3108.0,7.0
West Bengal,birbhum,2000,whole year,dry chillies,543.0,907.0,1.6703499079189688
West Bengal,birbhum,2000,whole year,potato,12802.0,266609.0,20.825574129042337
West Bengal,birbhum,2000,whole year,sannhamp,258.0,1213.0,4.7015503875969
West Bengal,birbhum,2000,whole year,sesamum,1116.0,565.0,0.5062724014336918
West Bengal,birbhum,2000,whole year,sugarcane,843.0,52680.0,62.49110320284697
West Bengal,birbhum,2000,whole year,turmeric,250.0,252.0,1.008
West Bengal,birbhum,2000,winter,rice,261748.0,609130.0,2.327162003148066
West Bengal,birbhum,2001,autumn,rice,6476.0,15614.0,2.4110562075355157
West Bengal,birbhum,2001,kharif,arhar/tur,36.0,17.0,0.4722222222222222
West Bengal,birbhum,2001,kharif,cotton(lint),1.0,1.0,1.0
